customer_id,age,region,subscription_type,device_type,contract_type,payment_method,satisfaction_score,tenure_months,monthly_spend,sessions_per_week,avg_session_minutes,weekly_minutes,usage_score_proxy,support_tickets_90d,payment_delays_6m,last_login_days_ago,estimated_income,usage_variability,engagement_score,spend_per_session,promo_opt_in,auto_renew,churn
702,35,West,Standard,Desktop,Quarterly,Bank Transfer,2,23,56.67,7.71,31.41,252.46,179.28,2,1,3.38,42533.92,35.23,80.79,7.35,No,0,1
1879,55,West,Premium,Mobile,Monthly,Card,5,12,88.91,5.88,11.59,72.78,68.95,3,3,2.33,64232.58,8.48,76.66,15.12,Yes,0,0
2657,41,South,Basic,Desktop,Monthly,Digital Wallet,3,22,40.05,5.85,26.69,162.2,118.55,3,0,3.21,,4.15,79.25,6.85,Yes,0,1
922,28,North,Premium,Mobile,Monthly,Card,4,18,89.08,2.27,23.31,28.4,28.86,2,1,7.14,44735.19,13.94,62.8,39.19,No,1,0
1425,40,South,Standard,Desktop,Monthly,Card,3,39,59.48,1.61,24.11,27.2,4.21,2,0,5.55,70314.83,11.15,72.46,36.87,No,1,0
1709,50,West,Standard,Mobile,Quarterly,Card,2,12,44.04,6.26,28.16,177.46,134.26,0,2,10.63,69822.26,3.43,50.43,7.04,Yes,1,0
906,63,North,Premium,Desktop,Quarterly,Card,2,20,93.18,3.38,16.83,43.58,58.27,4,2,33.59,68010.63,9.17,9.18,27.56,Yes,0,1
455,39,East,Premium,Mobile,Monthly,Bank Transfer,3,9,104.1,6.66,28.41,197.08,161.36,,0,3.34,69360.72,13.44,72,15.63,No,0,0
2186,38,West,Standard,Mobile,Monthly,Card,4,11,56.08,4.22,27.44,125.17,81.2,0,2,1.16,41180.79,9.02,,13.28,No,1,1
2305,42,West,Standard,Mobile,Monthly,Bank Transfer,3,9,57,1.01,14.88,8.21,32.04,1,1,31.42,53670.69,5.73,5,56.57,Yes,1,1
1772,39,South,Basic,Mobile,Quarterly,Card,5,19,38.35,4.13,13.3,56.53,44.63,0,1,,36307.68,10.42,37.72,9.29,No,1,0
168,43,South,Premium,Desktop,Annual,Bank Transfer,3,20,108.39,2.47,17.26,50.61,74.54,3,0,7.45,59591.73,11.93,28.42,43.97,Yes,1,0
731,43,North,Standard,Desktop,Quarterly,Bank Transfer,1,6,69.59,2.61,25.6,68.29,70.82,1,0,2.69,87663.54,4.99,71.99,26.62,Yes,1,0
2189,62,North,Standard,Mobile,Annual,Bank Transfer,5,28,59.36,7.58,18.94,139.82,130.52,0,1,7.08,79863.77,12.55,67.13,7.83,Yes,1,0
1311,24,South,Basic,Desktop,Monthly,Card,5,23,30.21,8.2,23.88,185.24,138.78,3,1,13.27,33106.34,22.43,48.47,3.68,Yes,1,1
27,44,South,Standard,Mobile,Monthly,Bank Transfer,3,15,62.31,3.58,15.55,58.83,60.78,1,1,6.06,77919.53,11.15,61.06,17.4,No,1,1
2060,25,South,Standard,Mobile,Annual,Digital Wallet,3,13,57.68,7.84,28.88,220.6,170.75,1,1,3.59,74148.41,6.49,89.64,7.35,Yes,1,0
1653,44,West,Basic,Mobile,Quarterly,Card,3,7,29.08,3.89,12.84,35.77,27.44,2,0,4.87,75806.83,33.33,64.6,7.47,No,1,0
1623,47,Central,Basic,Mobile,Monthly,Card,3,31,42.66,2.88,27.09,69.12,72.08,4,0,4.18,94997.14,17.74,44.83,14.79,Yes,0,0
588,28,Central,Standard,Tablet,Annual,Bank Transfer,3,18,51.2,5.16,24.24,113.01,105.84,0,0,14.32,42444.48,11.04,47.87,9.93,Yes,1,0
2017,38,East,Basic,Desktop,Monthly,Card,2,35,46.02,2.7,13.16,31.62,47.85,2,0,19.34,29141.07,11.76,43.5,17.01,No,1,0
998,39,Central,Standard,Mobile,Monthly,Card,5,10,27.76,2.39,13.46,49.17,27.73,2,0,9.41,72430.03,19.72,45.88,11.61,No,0,0
1177,29,North,Basic,Mobile,Monthly,Card,3,32,31.31,5.95,22.21,132.45,102,2,0,4.22,76918.26,6.41,59.84,5.26,No,1,1
1701,24,South,Basic,Mobile,Monthly,Digital Wallet,1,35,29.26,5.05,23.61,114.94,64.86,0,1,4.78,56701.37,12.82,65.27,5.79,Yes,1,0
1041,27,Central,Standard,Mobile,Monthly,Bank Transfer,3,25,63.67,4.13,18.62,70.32,71.41,1,1,1.98,53214.88,4.79,65.38,15.41,Yes,0,0
34,28,West,Standard,Desktop,Quarterly,Card,2,10,40.82,4.99,23.74,135.57,91.44,2,0,4.29,47276.88,4.7,58.89,8.17,No,0,0
1810,50,North,Basic,Mobile,Quarterly,Card,2,2,27.45,3.76,30.89,113.07,94.67,2,0,13.21,52494.76,13.77,61.96,7.3,Yes,1,0
2627,54,Central,Basic,Mobile,Annual,Bank Transfer,3,17,44.37,0.35,25.29,19.61,32.07,0,1,14.82,65238.58,10.47,10.65,125.54,No,1,0
1380,56,Central,Basic,Mobile,Monthly,Bank Transfer,4,2,13.75,7.39,27.07,216.33,137.74,2,0,4.7,,6.9,75.19,1.86,Yes,0,0
42,45,West,Basic,Mobile,Quarterly,Digital Wallet,4,28,36.23,4.29,6.19,14.47,15.8,2,1,9.25,22090.94,19.22,48.64,8.45,No,1,0
1792,38,South,Basic,Mobile,Monthly,Card,5,10,34.64,2.67,14.17,37.31,59.23,0,1,6.7,92047.71,14.63,52.44,12.96,Yes,1,0
2190,45,West,Basic,Mobile,Monthly,Bank Transfer,4,6,30.13,5.66,17.91,124.7,99.88,1,0,4.17,28270.32,10.43,45.11,5.32,Yes,1,0
2607,26,East,Standard,Tablet,Quarterly,Bank Transfer,4,17,45.85,1.91,18.74,45.55,51.59,3,0,5.43,22962.25,20.38,53.42,24.04,No,0,0
1973,39,South,Standard,Mobile,Annual,Card,2,16,60.57,8.47,23.11,207.23,147.94,1,1,7.59,67849.15,15.87,65.97,7.15,No,1,0
2290,19,West,Basic,Desktop,Monthly,Digital Wallet,1,13,20.92,5.35,18.68,114.4,88.44,4,0,4.86,56792.05,18.48,62.35,3.91,Yes,1,0
1926,24,North,Basic,Mobile,Monthly,Digital Wallet,3,9,42.01,6.02,29.92,178.65,148.81,0,0,5.92,24823.91,2.41,64.97,6.98,No,1,0
610,44,West,Standard,Mobile,Annual,Bank Transfer,5,33,52.48,4.34,29.72,126.1,98.76,2,1,6.22,22178.8,6.1,50.05,12.1,Yes,1,0
1133,30,West,Premium,Mobile,Monthly,Bank Transfer,4,24,92.26,6.36,14.22,110.65,95.92,0,0,0.46,74538.58,6.5,82.36,14.5,Yes,0,0
29,43,North,Basic,Tablet,Quarterly,Card,3,28,31.04,4.07,16.4,79.71,64.01,1,0,7.62,39224.1,11.85,71.1,7.63,Yes,1,0
442,42,Central,Basic,Mobile,Monthly,Digital Wallet,5,18,41.56,1.49,31.75,36.45,36.45,0,0,11.19,54298.38,7.97,56.84,27.95,Yes,1,0
2356,18,Central,Standard,Desktop,Monthly,Card,4,9,65.14,6.24,15.22,108.78,103.47,0,3,0.16,34313.42,9.89,82.09,10.45,Yes,0,1
2799,45,North,Standard,Mobile,Monthly,Bank Transfer,5,10,60.13,2.55,24.6,56.65,66.91,0,2,7,28145.77,28.99,74.18,23.57,No,0,0
494,43,Central,Standard,Desktop,Monthly,Bank Transfer,4,34,74.96,6.21,,154.78,131.54,1,1,7.37,88828.61,13.79,66.69,12.07,No,1,0
1259,59,Central,Standard,Tablet,Monthly,Card,5,16,64.3,7.98,18.8,159.22,135.25,1,0,6.67,80449.34,4.49,50.75,8.06,No,0,0
1302,18,East,Standard,Mobile,Monthly,Digital Wallet,4,21,55.86,8.21,25.95,201.48,138.26,0,2,10.83,72612.2,25.03,67,6.8,No,1,1
2366,56,Central,Standard,Mobile,Monthly,Card,5,5,48.05,4.66,25.7,114.91,87.37,1,0,6.97,23539.3,3.7,,10.32,Yes,1,0
1383,34,West,Standard,Mobile,Monthly,Card,2,9,68.78,0.2,23.4,9.73,4.42,3,1,10.75,63377.62,10.59,51.05,229.28,Yes,1,1
1305,35,North,Basic,Desktop,Annual,Digital Wallet,3,40,27.49,4.9,24.82,119.82,107.03,2,0,18.87,47194.42,8.94,44.49,5.61,Yes,1,0
237,18,North,Premium,Tablet,Annual,Digital Wallet,2,19,96.64,5.46,9.92,50.71,60.28,1,0,12.86,81312.66,8.82,47.78,17.7,Yes,1,1
552,45,East,Basic,Tablet,Quarterly,Card,1,5,34.6,6.08,30.2,181.26,141.9,1,0,1.01,49736.41,7.56,,5.69,Yes,0,0
521,26,South,Standard,Mobile,Annual,Card,3,24,59.5,2.48,18.16,40.65,30.12,1,1,4.38,91581.68,4.73,62.57,24,No,1,1
2447,33,North,Basic,Mobile,Monthly,Card,5,5,20.7,1.01,20.77,29.83,38.01,1,1,7.38,72707.08,12.63,46.35,20.49,No,0,1
1233,24,South,Standard,Mobile,Annual,Card,5,24,44.45,8.93,28.26,239.1,173.72,0,1,6.23,75149.21,4.54,71.98,4.98,No,1,0
1139,37,North,Standard,Mobile,Annual,Card,5,16,66.74,8.5,26.22,246.04,179.46,1,1,5.44,41743.84,10.43,71.13,7.85,No,1,0
721,37,South,Basic,Mobile,Monthly,Digital Wallet,5,13,33.13,6,25.65,163.64,128.84,0,0,0.7,29885.68,23.3,83.08,5.52,No,0,0
736,40,West,Standard,Desktop,Annual,Digital Wallet,4,20,38.97,4.4,34.61,143.21,93.2,2,0,5.94,46931.78,14.73,75.69,8.86,No,1,0
2654,28,Central,Standard,Mobile,Monthly,Card,3,30,55.91,5.7,18.96,117.35,97.7,0,0,9.61,30408.3,18,46.5,9.8,Yes,0,0
1751,29,South,Standard,Mobile,Annual,Digital Wallet,2,37,75.88,3.85,17,63.6,62.67,1,0,2.21,68428,12.51,66.31,19.72,No,1,0
59,28,Central,Basic,Desktop,Annual,Card,3,35,36.81,5.58,21.04,116.92,100.71,0,1,5.65,42331.45,12.15,68.26,6.59,Yes,1,0
632,69,East,Premium,Tablet,Quarterly,Card,5,8,74.1,4.62,16.86,81.11,92.42,2,0,1.77,47698.91,13.25,74.73,16.03,No,0,0
1182,48,North,Premium,Tablet,Monthly,Card,3,3,73.15,6.24,18.84,122.11,92.19,1,0,0.85,52228.31,2.43,76.03,11.72,No,1,0
2204,45,South,Basic,Mobile,Monthly,Card,4,14,27.46,7.76,26.03,205.51,117.76,0,0,3.85,,11.43,80.92,3.54,Yes,0,0
593,60,West,Premium,Desktop,Quarterly,Bank Transfer,4,5,85.41,2.11,24.02,63.68,67.24,3,1,6.09,51921.26,15.89,,40.51,Yes,0,1
1304,47,East,Standard,Desktop,Annual,Bank Transfer,3,11,64.77,1.96,34.84,48.4,49.71,0,0,8.99,43873.92,9.73,47.36,32.97,Yes,1,0
1388,25,North,Basic,Mobile,Quarterly,Digital Wallet,4,17,26.59,6.52,28.87,176.36,150.58,2,0,2.11,52394.58,5.06,98.24,4.08,Yes,0,0
2616,30,North,Standard,Mobile,Monthly,Card,5,2,56.72,4.5,24.79,97.18,54.51,3,0,3.97,46606.05,12.07,,12.6,No,1,1
2631,39,North,Standard,Desktop,Quarterly,Digital Wallet,5,21,64.8,4.13,23.08,89.15,63.83,1,0,1.35,60133.78,4.99,58.43,15.69,Yes,1,0
1846,18,West,Premium,Mobile,Monthly,Card,1,33,90.94,6.94,22.83,157.03,110.69,0,0,18.21,66670.07,15.63,48.41,13.11,Yes,0,1
940,48,South,Basic,Desktop,Monthly,Card,1,4,45.28,5.11,16.78,77.95,76.87,0,0,10.34,46992.31,5.35,48.51,8.87,No,1,0
2789,31,South,Basic,Mobile,Monthly,Bank Transfer,1,27,34.04,5.84,22.64,134.42,109.16,1,3,2.5,91176.92,3.84,68.33,5.83,No,0,0
1250,19,Central,Basic,Desktop,Monthly,Digital Wallet,2,13,25.59,6.02,29.35,164.07,125.87,3,0,22.19,43411.59,21.58,31.81,4.25,No,0,1
905,31,North,Basic,Mobile,Monthly,Bank Transfer,2,10,14.08,6.04,19.48,116.84,90.46,1,4,1.56,72634.14,26.62,64.73,2.33,No,0,1
2544,47,West,Basic,Desktop,Annual,Card,3,13,17.23,2.79,33.08,97.77,80.75,2,0,3.32,31899.33,11.41,76.04,6.18,Yes,1,0
1280,35,North,Basic,Mobile,Quarterly,Card,2,24,20.98,5.13,20.07,107.42,79.09,5,2,19.68,71103.46,5.26,,4.09,No,1,1
2403,41,North,Basic,Mobile,Monthly,Bank Transfer,5,13,,4.15,30.79,126.58,115.83,1,1,16.02,103027.09,13.09,61.72,5.5,Yes,1,0
2960,61,South,Basic,Mobile,Annual,Card,5,2,30.06,4.65,28.88,148.77,127.29,1,1,1.5,53385.28,15.16,77.91,6.46,No,1,0
2127,64,South,Basic,Mobile,Monthly,Card,1,5,35.24,2.84,17.77,32.51,21.98,1,0,6.87,,9.7,,12.39,Yes,1,1
2388,46,North,Standard,Tablet,Quarterly,Bank Transfer,4,62,62.71,6.57,20.23,122.44,118.15,,0,12.22,74689.19,15.91,,9.54,No,0,1
2043,61,Central,Standard,Mobile,Monthly,Bank Transfer,3,25,55.6,3.98,15.93,63.53,32.32,3,1,2.43,51216.2,14.78,65.84,13.97,No,0,0
1143,18,North,Standard,Mobile,Monthly,Card,3,39,62.45,6.29,15.11,105.08,108.37,0,1,25.39,53697.05,8.46,26.31,9.93,Yes,1,0
2382,47,West,Basic,Mobile,Monthly,Digital Wallet,1,16,22.92,4.05,18.61,98.03,45.19,4,0,8.53,61431.33,5.91,56.1,5.65,No,1,1
707,27,North,Standard,Desktop,Monthly,Digital Wallet,2,16,76.47,4.64,27.45,109.72,95.74,3,0,5.09,82783.68,11.68,,16.46,Yes,0,1
2642,37,Central,Standard,Mobile,Annual,Digital Wallet,3,13,39.8,6.09,24.61,146.3,114.5,1,2,2.57,60262.54,22.61,78.88,6.54,Yes,1,0
1023,43,North,Standard,Desktop,Quarterly,Card,4,15,52.81,3.01,29.16,74.89,53.6,1,1,3,44050.22,11.63,59.5,17.57,Yes,1,0
746,49,East,Standard,Mobile,Annual,Card,4,15,68.86,2,15.38,29.23,41.92,1,0,9.24,64818.84,8.8,43.58,34.43,Yes,1,0
1547,18,East,Standard,Desktop,Annual,Digital Wallet,3,9,54.43,5.44,19.37,94.69,48.11,2,0,6.47,37799.16,4.24,56.6,10.01,Yes,1,0
2358,42,Central,Premium,Mobile,Monthly,Bank Transfer,4,19,85.06,7.26,17.19,115.45,121.84,2,2,7.88,55414.71,21.02,59.18,11.72,No,1,0
2047,46,West,Basic,Mobile,Monthly,Card,1,18,38.12,4.64,14.42,62.81,34.91,1,1,13.59,58834.68,11.28,45.38,8.22,Yes,1,1
514,37,Central,Standard,Desktop,Quarterly,Digital Wallet,3,32,431.8840926,6.73,120.242789,245.97,170.32,7,0,13.28,46091.84,6.55,72.91,9.96,Yes,0,0
82,30,South,Basic,Mobile,Annual,Digital Wallet,1,1,26.01,4.38,19.29,94.94,73.54,3,0,2.87,,1.44,44.87,5.94,Yes,1,0
2662,30,West,Basic,Tablet,Monthly,Bank Transfer,4,19,22.88,1.71,22.63,24.33,24.19,1,1,18.3,56772.01,16.74,59.49,13.34,No,0,1
1309,18,North,Basic,Mobile,Annual,Card,4,22,41.53,3.66,31.87,101.75,65.76,7,0,9.94,36124.27,2.59,42.82,11.34,No,1,0
2496,65,West,Premium,Mobile,Quarterly,Card,3,23,101.63,1.25,18.56,22.92,36.49,2,1,10.06,20868.62,12.05,48.97,81.32,No,0,0
915,50,North,Standard,Tablet,Quarterly,Card,3,12,52.91,5.41,23.09,104.6,66.25,0,0,2.28,70799.05,23.04,81.05,9.79,No,0,0
1405,31,West,Standard,Mobile,Quarterly,Bank Transfer,5,14,66.54,3.6,27.1,73.11,64.8,0,1,0.99,39754.01,8.13,86.66,18.5,Yes,1,0
1648,52,East,Standard,Mobile,Quarterly,Bank Transfer,5,35,49.17,5.61,21.5,123.76,103.84,0,2,24.48,43436.93,8.01,29.65,8.77,Yes,0,0
2761,30,South,Standard,Mobile,Quarterly,Card,2,5,31.08,1.81,18.25,29.08,37.45,0,1,6.57,41390.91,6.35,40.65,17.13,No,0,1
1109,54,Central,Basic,Desktop,Annual,Digital Wallet,2,15,28.24,8.47,27.73,226.65,187.12,3,0,7.83,53129.7,13.5,,3.33,No,1,0
151,36,Central,Basic,Mobile,Monthly,Bank Transfer,4,22,31.37,3.32,32.17,107.67,109.44,3,0,21.88,64478.31,11.51,47.86,9.45,Yes,0,0
2727,27,Central,Standard,Mobile,Monthly,Card,2,12,65.3,5.06,24.96,130.05,111.32,4,1,6.91,47053.52,9.11,78.14,12.92,Yes,0,1
775,38,East,Basic,Mobile,Monthly,Card,3,24,27.83,4.96,22.62,119.07,90.98,1,1,1.01,35993.75,8.21,60.56,5.61,No,1,0
330,32,North,Basic,Desktop,Quarterly,Card,4,10,31.1,5.51,23.38,140.43,119.95,3,2,3.71,47007.59,9.33,55.33,5.65,No,1,0
7,40,West,Basic,Desktop,Annual,Bank Transfer,3,37,21.33,4.03,27.22,110.29,74.77,3,0,3.51,40503.14,10.33,49.96,5.3,No,1,0
944,52,East,Basic,Tablet,Monthly,Bank Transfer,2,37,37.14,8.32,19.2,174.58,137.15,2,0,7.84,19964.27,18.67,39.4,4.47,No,0,1
823,24,East,Basic,Tablet,Monthly,Bank Transfer,2,8,25.15,5.87,27.8,159.44,111.47,0,1,19.13,55344.38,8.64,,4.29,No,1,0
735,41,North,Standard,Desktop,Monthly,Digital Wallet,3,18,42.58,4.86,18.71,72.68,73.31,1,1,1.6,68381.92,11.56,46.8,8.76,Yes,1,0
910,25,North,Premium,Mobile,Monthly,Card,3,28,86.92,6.44,18.23,98.64,80.9,1,0,4.21,64775.11,19.11,61.72,13.5,Yes,1,1
469,51,South,Standard,Mobile,Quarterly,Digital Wallet,2,14,67.49,3.6,24.59,88.02,100.22,3,0,5.64,40234.75,14.42,58.82,18.75,Yes,1,0
182,41,South,Standard,Desktop,Quarterly,Digital Wallet,3,3,55.21,5.5,34.77,198.03,163.21,3,1,11.27,46500.2,4.56,63.86,10.03,No,1,0
165,48,North,Basic,Mobile,Annual,Digital Wallet,4,13,12.67,8,27.6,226.95,142.03,2,0,5.95,44919.89,6.27,49.58,1.58,Yes,1,0
1524,36,North,Standard,Desktop,Annual,Card,3,19,56.94,6.11,27.55,181.18,148.22,2,1,7.76,39338.08,16.38,61.04,9.32,No,1,0
452,42,North,Basic,Mobile,Annual,Card,5,13,28.16,4.24,19.94,84.35,45.85,0,1,0.31,74551.71,15.31,66.91,6.64,No,1,0
491,51,East,Basic,Mobile,Monthly,Digital Wallet,4,16,28.71,4.59,26.35,132.8,90.49,0,0,7.21,54759.05,17.99,55.41,6.25,Yes,1,0
2005,21,South,Standard,Mobile,Monthly,Bank Transfer,5,8,58.65,4.38,23.87,120.79,114.79,2,0,1.62,65376.12,5.67,51.24,13.38,No,1,0
1144,31,East,Premium,Desktop,Annual,Bank Transfer,3,6,83.89,7.69,29.76,237.27,207.73,1,2,3.56,83929.64,15.76,,10.91,No,1,1
1312,48,South,Premium,Mobile,Monthly,Digital Wallet,3,33,112.83,6.06,27.98,167.75,136.85,0,0,6.11,77921.02,33.57,55.42,18.62,No,0,1
2243,21,West,Basic,Mobile,Monthly,Digital Wallet,3,17,32.83,6.04,21.72,135.85,92.44,2,1,8.06,30686.33,21.5,72.47,5.43,Yes,1,0
1112,35,West,Standard,Mobile,Monthly,Card,2,18,56.96,6.29,21.88,140.42,129.42,3,2,20.75,75159.69,14.3,,9.06,Yes,0,1
2855,28,North,Standard,Mobile,Quarterly,Card,5,36,50.24,7.34,27.73,199.77,124.24,2,1,3.7,59760.6,10.08,85.71,6.85,No,0,0
1978,41,North,Standard,Mobile,Monthly,Card,2,29,53.97,5.34,19.57,98.94,83.94,3,1,2.21,36512.99,11.74,,10.11,No,0,0
1442,42,Central,Basic,Mobile,Quarterly,Card,3,10,12.13,2.52,21.53,55.35,28.27,1,1,9.61,24629.25,2.64,42.9,4.81,No,1,0
1890,45,North,Basic,Mobile,Annual,Digital Wallet,4,15,25.27,4.33,25.13,112.7,84.61,0,0,2.96,40387.26,4.31,55.43,5.83,Yes,1,0
1007,46,East,Premium,Mobile,Quarterly,Card,4,28,90.87,0.84,19.14,8.7,45.79,1,0,10.92,65171.83,16.86,37.18,107.84,No,1,0
1628,57,East,Basic,Desktop,Monthly,Bank Transfer,1,46,32.4,5.31,30.97,160.38,120.71,1,3,6.42,33816.56,4.86,,6.11,No,1,0
1633,40,South,Standard,Desktop,Monthly,Bank Transfer,1,30,48.49,6.74,36.44,250.8,205.64,1,1,9.39,66642.65,4.66,76.26,7.19,Yes,0,0
1075,27,South,Standard,Tablet,Monthly,Card,5,18,48.66,5.71,16.39,87.86,52.49,1,1,,29662.99,2.69,34.15,8.52,No,0,0
579,35,Central,Basic,Mobile,Monthly,Card,2,33,28.2,5.08,21.09,100.09,65.55,3,2,4.21,83034.93,13.83,,5.55,Yes,0,1
2728,36,West,Basic,Mobile,Annual,Card,3,44,35.57,7.14,23.77,157.85,97.07,0,0,1.22,59400.25,15.71,90,4.99,No,1,0
2346,26,North,Premium,Desktop,Annual,Card,4,17,88.18,0.77,24.89,14.21,23.22,1,2,3.96,37201.52,20.72,69.43,114,No,1,0
2264,36,South,Basic,Mobile,Monthly,Card,2,6,23.25,5.19,30.36,165.68,118.4,1,1,4.48,79509.24,10.23,69.57,4.48,Yes,1,0
2303,18,East,Basic,Tablet,Monthly,Card,3,6,25.9,4.99,20.68,106.49,73.29,2,0,6.06,18000,12.66,59.94,5.19,Yes,1,0
328,37,West,Standard,Desktop,Monthly,Digital Wallet,5,51,72.05,6.28,17.04,104.4,105.02,2,0,21.57,43013.13,9.8,41.94,11.48,No,0,0
1791,18,Central,Basic,Desktop,Annual,Digital Wallet,3,17,33.74,5.2,23.21,131.23,99.1,3,0,3.09,75170.55,8.72,67.49,6.49,Yes,1,0
443,42,Central,Standard,Desktop,Quarterly,Card,2,8,50.18,5.89,17.81,110.3,77.18,1,0,6.32,79236.43,7.34,66.85,8.52,Yes,0,1
1859,43,South,Standard,Mobile,Quarterly,Card,5,36,40.55,5.97,22.65,124.33,108.4,1,1,1.5,80100.89,2.63,63.05,6.79,No,1,0
2171,28,South,Premium,Mobile,Monthly,Bank Transfer,2,12,96.2,7.58,10.29,57.47,70.48,1,0,5.78,51480.28,14.11,58.12,12.7,Yes,1,0
2833,50,Central,Basic,Mobile,Monthly,Card,4,30,28.1,3.61,24.51,77.41,68.57,1,0,3.59,63230.21,5.29,60.02,7.77,No,1,0
833,24,East,Basic,Mobile,Annual,Digital Wallet,5,17,23.34,5.24,15.77,58.49,47.32,0,0,0.87,62368.34,2.96,68.45,4.45,Yes,1,0
2375,34,South,Basic,Mobile,Monthly,Card,3,29,33.86,5.14,13.01,65.1,52.17,5,2,5.54,59290.23,3.61,56.07,6.59,No,0,0
2104,47,North,Basic,Desktop,Monthly,Card,3,16,222.595397,4.14,100.1701404,82.74,55.33,15,2,21.81,20178.9,21.04,52.65,8.29,No,1,0
1415,54,South,Standard,Desktop,Annual,Digital Wallet,5,13,59.02,8.33,29.39,234.51,142.23,0,0,0.01,70532.1,13.43,62.22,7.09,Yes,1,0
1202,32,Central,Basic,Desktop,Annual,Card,4,16,20.69,8.9,32.34,281.05,218.04,1,1,5.62,71280.94,7.3,74.37,2.33,No,1,0
2315,44,West,Basic,Mobile,Quarterly,Card,5,12,37.84,5.3,18.96,96.94,103.15,1,1,6.64,60103.87,4.42,58.09,7.14,Yes,1,0
1500,24,South,Standard,Mobile,Monthly,Bank Transfer,5,5,41.67,3.1,23.7,64.64,72.53,2,1,12.11,80539.7,25.87,71.25,13.45,Yes,0,1
2878,32,South,Standard,Mobile,Annual,Card,2,8,54.87,3.11,32.77,105.19,114.53,1,0,1.58,61571.42,17.98,71.24,17.64,Yes,1,0
87,32,North,Basic,Mobile,Quarterly,Card,4,34,27.8,4.72,22.81,111.4,91.02,1,0,2.43,67457.33,21.02,83.09,5.89,No,0,0
1404,32,East,Basic,Mobile,Monthly,Card,2,26,31.4,7.17,22.76,154.1,110.08,1,1,7.69,,14.56,37.12,4.38,Yes,1,1
2927,48,Central,Standard,Mobile,Monthly,Bank Transfer,4,10,68.23,8.06,29.21,233.73,138.01,3,0,3.77,43028.52,15.74,84.47,8.47,Yes,0,0
1482,45,North,Basic,Tablet,Monthly,Bank Transfer,3,17,124.3781083,7.34,46.71230621,81.62,77.08,19,0,6.58,55067.4,6.39,72.61,4.41,No,0,0
778,43,South,Basic,Mobile,Monthly,Digital Wallet,5,14,38.93,4.63,35.29,155.13,84.95,3,2,3.85,,8,,8.42,Yes,0,0
800,38,South,Standard,Mobile,Annual,Card,3,37,60.19,5.54,19.68,120.15,77.96,3,2,6.45,53901.35,10.79,38.86,10.87,Yes,1,0
1667,41,North,Standard,Mobile,Monthly,Digital Wallet,5,40,54.29,7.64,27.35,204.84,143.23,1,1,2.59,39198.91,11.84,69.6,7.11,Yes,1,1
55,32,North,Basic,Tablet,Annual,Bank Transfer,3,9,15.31,5.98,17.98,97.54,73.63,3,1,5.6,36110.3,13.39,60.91,2.56,No,1,0
2363,34,East,Standard,Desktop,Annual,Card,5,12,280.0112916,3.3,109.6269593,41.94,35.54,,0,25.22,53232.56,7.91,28.68,13.9,No,1,0
1288,38,East,Basic,Desktop,Monthly,Bank Transfer,4,5,16.55,7.76,28.59,225.86,144.38,0,2,6.86,59636.84,15,57.28,2.13,No,0,0
1668,38,North,Basic,Desktop,Annual,Digital Wallet,3,21,22.66,6.27,28.32,184.09,155.01,3,0,9.65,57729.99,11.87,55.84,3.62,Yes,1,1
2587,39,Central,Standard,Desktop,Monthly,Card,3,6,461.3000011,6.55,130.0094431,238.98,177.96,12,1,7.56,97930.24,12.29,63.4,9.4,No,1,0
2155,41,East,Basic,Mobile,Annual,Card,4,23,38.53,5.38,9.1,47.7,49.8,0,1,0.7,43515.57,12.64,70.95,7.16,No,1,0
1702,32,North,Basic,Mobile,Quarterly,Digital Wallet,3,34,40.32,5.59,25.52,141.59,132.28,2,0,4.9,,18.96,89.46,7.21,No,1,1
1246,39,Central,Premium,Mobile,Monthly,Bank Transfer,3,3,75.52,3.23,19.74,82.12,55.15,0,0,10,47313.33,4.65,66.08,23.37,Yes,0,1
114,21,North,Basic,Desktop,Quarterly,Digital Wallet,4,11,42.02,9.25,30.25,274.13,204.22,4,0,3.08,39058.72,9.78,82.9,4.54,Yes,0,0
2807,59,North,Standard,Mobile,Monthly,Digital Wallet,5,27,58.67,4.64,32.24,142.56,116.31,0,1,0.08,71055.28,10.35,71.97,12.64,No,1,0
988,42,South,Standard,Desktop,Monthly,Bank Transfer,3,15,46.49,4.24,27.74,129.18,116.08,1,0,5.64,49292.19,11.04,82.42,10.95,No,1,0
502,49,South,Standard,Mobile,Quarterly,Card,3,9,44.64,6,26.96,141.22,96.25,1,0,5.84,93746.93,21.43,69.87,7.43,No,0,0
2892,43,East,Standard,Desktop,Monthly,Card,3,51,67.8,5.23,12.51,52.48,60.44,3,0,2.48,67244.33,5.98,71.39,12.96,Yes,0,0
1010,43,South,Premium,Mobile,Monthly,Card,3,4,87.56,6.4,30.03,187.87,132.97,2,0,25.46,59540.06,10.68,31.15,13.67,Yes,0,0
1199,56,West,Basic,Mobile,Quarterly,Digital Wallet,1,24,27.53,6.84,25.72,180.13,109.88,2,1,3.51,43506.58,3.39,55.13,4.03,Yes,1,0
1395,18,North,Basic,Desktop,Monthly,Bank Transfer,5,17,24.82,4.53,21.42,98.09,58.79,1,0,3.08,63135.42,12.27,72.05,5.49,No,0,0
590,57,North,Basic,Mobile,Annual,Digital Wallet,3,41,41.99,4.58,18.14,90.58,66.3,1,0,2.02,75299.14,3.3,58.87,9.17,Yes,1,0
